wagnum,ts_id,target
20629,4,9029.0
20630,5,13635.0
20631,2,6778.0
20632,4,98218.0
20633,4,47758.0
20634,1,7845.0
20636,3,53044.0
20636,4,14950.0
20637,2,19482.0
20638,1,10861.0
20639,6,10023.0
20641,2,52263.0
20641,3,79532.0
20642,4,14523.0
20643,2,30950.0
20643,4,36439.0
20644,3,25058.0
20645,2,67739.0
20646,2,22091.0
20647,3,6529.0
20648,3,59341.0
20649,4,7006.0
20651,3,13552.0
20652,5,68051.0
20653,5,4156.0
20654,2,83045.0
20657,1,28437.0
20657,2,28005.0
20658,3,6362.0
20659,3,31997.0
20660,3,67723.0
20661,4,10476.0
20662,3,61308.0
20663,3,20463.0
20664,3,42461.0
20665,2,33916.0
20667,2,20189.0
20668,4,35204.0
20669,4,38901.0
20670,5,10079.0
20671,3,31463.0
20672,5,55408.0
20674,1,12668.0
20676,2,88869.0
20677,3,78224.0
20677,5,37320.0
20678,2,41992.0
20679,3,60420.0
20680,3,12966.0
20682,3,66089.0
20683,4,12759.0
20684,4,31430.0
20685,4,47503.0
20686,3,35907.0
20687,2,84305.0
20689,5,43378.0
20690,6,22150.0
20691,3,10017.0
20692,2,36196.0
20693,5,70208.0
20694,2,37830.0
20696,2,17178.0
20697,2,15606.0
20698,3,10318.0
20699,4,21991.0
20700,8,13162.0
20701,2,24054.0
20703,3,28393.0
20704,3,22412.0
20706,1,47009.0
20707,3,16301.0
20708,2,72018.0
20709,1,38891.0
20710,3,38394.0
20711,3,12974.0
20712,4,34963.0
20713,5,3552.0
20714,3,42755.0
20716,3,88973.0
20717,3,40000.0
20718,3,11692.0
20718,5,16903.0
20719,4,30261.0
20720,3,61596.0
20722,4,25396.0
20723,2,21696.0
20724,3,7602.0
20726,2,11727.0
20727,7,20608.0
20728,4,30789.0
20729,2,30462.0
20730,4,42987.0
20731,5,35776.0
20732,2,19889.0
20732,3,4801.0
20733,3,12593.0
20734,4,53490.0
20735,3,12017.0
20735,4,15795.0
20738,3,73093.0
20739,3,80797.0
20739,5,3890.0
20740,2,105472.0
20741,3,33787.0
20743,5,52533.0
20744,4,62715.0
20746,7,15625.0
20747,2,47313.0
20748,2,6226.0
20749,2,15820.0
20750,3,56099.0
20751,7,23020.0
20752,3,81896.0
20754,4,84204.0
20755,6,3262.0
20756,4,8171.0
20757,2,8398.0
20759,2,82223.0
20759,4,7737.0
20760,5,4062.0
20761,3,30197.0
20762,2,8841.0
20762,4,26450.0
20763,2,76623.0
20764,3,69648.0
20766,3,21007.0
20766,4,9877.0
20767,2,19873.0
20767,3,38754.0
20768,5,45547.0
20769,3,12645.0
20769,4,7499.0
20770,3,21561.0
20771,5,22983.0
20772,3,21723.0
20774,2,77763.0
20777,2,98479.0
20778,2,54382.0
20780,2,9779.0
20781,6,6045.0
20783,2,38095.0
20784,5,35983.0
20786,3,19903.0
20788,3,8330.0
20789,3,55292.0
20791,2,9930.0
20792,2,4032.0
20794,3,65832.0
20797,4,11719.0
20797,6,18806.0
20798,2,49238.0
20799,2,61081.0
20801,2,89971.0
20802,4,10137.0
20803,1,38121.0
20804,4,32992.0
20805,2,46273.0
20807,2,21528.0
20809,3,26151.0
20810,4,19539.0
20811,3,1908.0
20812,4,43555.0
20813,1,17843.0
20814,3,34136.0
20815,5,8653.0
20816,3,27437.0
20817,3,78571.0
20818,3,41520.0
20819,4,19100.0
20822,2,57012.0
20823,3,21374.0
20824,2,45896.0
20824,4,24262.0
20825,2,6061.0
20825,3,17232.0
20826,3,12228.0
20827,3,15280.0
20828,4,23402.0
20829,2,11146.0
20830,4,32574.0
20831,4,24232.0
20833,3,3257.0
20835,6,11308.0
20836,8,57100.0
20837,5,21848.0
20839,2,47496.0
20840,3,6776.0
20840,8,15421.0
20841,6,9955.0
20842,2,6288.0
20844,3,87466.0
20845,1,12036.0
20847,1,2997.0
20848,2,64313.0
20849,5,16670.0
20850,3,34314.0
20851,4,18710.0
20852,3,31648.0
20853,3,88125.0
20854,2,25006.0
20855,2,121302.0
20856,2,88038.0
20857,5,16698.0
20858,2,20073.0
20858,5,5943.0
20859,6,11100.0
20860,1,8638.0
20862,4,52505.0
20863,4,31667.0
20866,4,9791.0
20866,6,25313.0
20868,3,42337.0
20869,3,43431.0
20869,6,8470.0
20870,3,65199.0
20871,2,18602.0
20872,4,10577.0
20873,3,89216.0
20875,5,8255.0
20876,3,33713.0
20878,4,32799.0
20880,3,28184.0
20882,1,52568.0
20882,2,28107.0
20883,3,18318.0
20884,3,5740.0
20885,4,92109.0
20887,2,35115.0
20889,4,11684.0
20892,1,25367.0
20893,7,8905.0
20895,3,21843.0
20896,2,34255.0
20897,3,9433.0
20898,3,8440.0
20899,5,10427.0
20902,4,14176.0
20904,2,10972.0
20905,3,9773.0
20907,3,40368.0
20908,5,13907.0
20909,7,10127.0
20910,6,23752.0
20911,3,23905.0
20912,8,7048.0
20913,2,26004.0
20913,4,27642.0
20914,3,7358.0
20914,6,4932.0
20915,2,27558.0
20916,3,96385.0
20920,4,32030.0
20922,2,7119.0
20923,2,4318.0
20923,4,25138.0
20924,2,38701.0
20927,3,29179.0
20928,6,19393.0
20929,3,22277.0
20930,2,42112.0
20931,2,47328.0
20933,5,14312.0
20934,5,17382.0
20935,2,73381.0
20937,4,17356.0
20937,5,28957.0
20938,3,17316.0
20939,3,7258.0
20941,3,26442.0
20942,4,34924.0
20943,3,59361.0
20944,4,46289.0
20944,5,40952.0
20946,2,20820.0
20947,3,37621.0
20948,4,21559.0
20949,3,30495.0
20949,4,27114.0
20949,5,7387.0
20950,6,87007.0
20951,2,31478.0
20951,3,87883.0
20953,4,45819.0
20954,5,25066.0
20955,4,66417.0
20956,3,61907.0
20957,2,76222.0
20959,3,75633.0
20960,2,82711.0
20961,3,36692.0
20962,3,37103.0
20963,2,26015.0
20963,3,20645.0
20966,6,19395.0
20967,4,10463.0
20968,2,102977.0
20969,1,50821.0
20970,2,58941.0
20971,4,19676.0
20973,4,59614.0
20974,5,8742.0
20975,2,71680.0
20976,4,91331.0
20977,4,14571.0
20978,5,5841.0
20980,3,17401.0
20982,1,7787.0
20982,2,93845.0
20984,4,10875.0
20985,2,49669.0
20987,4,24589.0
20988,2,15321.0
20989,4,10690.0
20990,1,16106.0
20991,3,27894.0
20992,3,17866.0
20993,2,55812.0
20996,2,31618.0
20997,6,6386.0
20998,3,20173.0
20999,3,2287.0
21000,2,10909.0
21001,2,25578.0
21003,2,55268.0
21006,3,26824.0
21007,3,24349.0
21007,4,20022.0
21008,2,44610.0
21009,2,37927.0
21010,4,5518.0
21011,3,25560.0
21016,1,4812.0
21018,5,63767.0
21019,4,49357.0
21022,2,39068.0
21024,2,49334.0
21025,3,20979.0
21026,4,94744.0
21027,4,43529.0
21028,2,59079.0
21029,4,33802.0
21030,4,62934.0
21030,5,13576.0
21031,3,11427.0
21032,1,33084.0
21033,3,36972.0
21034,1,28375.0
21035,2,19909.0
21035,5,7705.0
21036,2,47113.0
21037,2,7374.0
21037,3,10036.0
21038,3,3972.0
21040,2,46498.0
21040,3,32026.0
21041,1,12679.0
21043,1,20655.0
21044,3,45271.0
21045,2,36071.0
21045,5,32729.0
21046,2,13642.0
21048,2,23454.0
21049,4,12142.0
21051,5,57145.0
21052,3,11012.0
21052,4,30061.0
21053,4,8108.0
21054,4,88534.0
21055,2,99368.0
21056,1,38833.0
21056,2,75900.0
21058,2,71957.0
21059,3,35540.0
21060,1,31457.0
21060,2,30175.0
21063,3,1108.0
21065,2,18313.0
21066,3,42547.0
21068,3,47603.0
21070,2,57584.0
21071,3,67086.0
21072,2,30424.0
21072,4,53002.0
21073,3,10193.0
21074,2,20260.0
21074,3,12114.0
21077,4,9992.0
21078,2,28699.0
21080,4,9208.0
21081,3,7254.0
21082,5,5526.0
21083,3,71552.0
21085,3,24868.0
21087,2,36795.0
21088,2,58770.0
21089,2,33993.0
21090,2,21559.0
21091,3,49847.0
21092,2,6079.0
21093,2,48524.0
21094,4,17782.0
21095,5,12066.0
21097,3,49235.0
21098,3,3492.0
21099,2,37039.0
21100,3,21796.0
21101,1,8881.0
21102,2,16751.0
21103,3,56697.0
21105,3,13531.0
21106,3,95459.0
21107,3,34626.0
21108,2,56440.0
21109,3,5551.0
21111,2,10628.0
21112,3,50940.0
21113,2,8042.0
21114,2,20852.0
21115,3,37062.0
21116,2,9115.0
21118,3,9651.0
21119,5,4939.0
21120,2,10427.0
21120,4,16926.0
21121,3,65361.0
21122,2,9143.0
21123,3,72894.0
21124,2,47165.0
21125,1,36186.0
21127,1,5555.0
21128,5,9278.0
21129,2,52569.0
21131,3,61044.0
21132,2,33811.0
21133,2,16569.0
21134,5,17730.0
21135,1,24824.0
21136,3,14357.0
21138,4,24121.0
21140,2,9316.0
21141,4,69177.0
21143,3,42864.0
21144,2,84808.0
21145,3,49143.0
21146,3,16223.0
21147,3,24932.0
21149,4,62878.0
21150,3,52850.0
21151,4,33457.0
21153,2,118246.0
21154,3,41031.0
21155,1,21491.0
21155,3,26709.0
21156,2,49874.0
21159,2,80280.0
21159,3,17680.0
21160,3,15014.0
21161,6,5355.0
21163,9,62361.0
21165,2,34381.0
21165,3,6958.0
21166,3,19287.0
21167,3,44594.0
21168,3,76972.0
21169,3,81540.0
21170,2,3329.0
21171,2,36390.0
21172,3,88318.0
21174,4,26685.0
21176,3,59965.0
21179,3,8691.0
21180,3,12125.0
21181,3,66615.0
21183,2,62707.0
21184,2,57283.0
21185,5,36911.0
21186,2,77955.0
21187,8,7403.0
21189,4,17773.0
21190,2,14936.0
21191,4,19538.0
21192,4,5727.0
21193,4,66775.0
21194,6,5429.0
21195,3,24999.0
21196,3,28351.0
21197,3,38880.0
21198,5,27438.0
21199,3,34685.0
21200,1,21575.0
21200,3,85302.0
21202,3,95613.0
21202,4,34946.0
21203,2,48106.0
21203,4,43988.0
21203,5,12845.0
21204,2,85333.0
21205,3,13041.0
21206,2,47310.0
21206,3,44094.0
21208,1,8522.0
21210,1,14170.0
21210,2,107710.0
21211,2,2721.0
21212,6,6263.0
21213,3,8548.0
21214,3,16921.0
21215,4,28965.0
21215,5,10693.0
21216,2,47553.0
21216,3,13761.0
21219,1,32474.0
21219,4,5092.0
21220,4,16173.0
21220,6,8633.0
21221,4,12055.0
21222,4,23805.0
21223,5,46246.0
21224,2,2622.0
21225,2,14465.0
21225,5,27544.0
21226,7,25616.0
21228,2,81612.0
21229,2,75405.0
21230,5,70439.0
21231,1,20387.0
21232,1,32420.0
21233,2,20168.0
21234,4,29756.0
21235,2,36059.0
21236,3,34793.0
21237,3,71228.0
21240,2,112496.0
21241,3,29789.0
21244,2,38392.0
21245,5,29847.0
21246,3,108801.0
21248,4,58048.0
21249,4,33426.0
21250,2,17044.0
21251,4,6462.0
21252,2,13607.0
21256,4,9835.0
21257,3,55378.0
21259,3,61220.0
21260,1,6584.0
21262,2,43221.0
21263,2,83909.0
21264,4,110536.0
21268,4,4867.0
21270,5,21506.0
21271,4,12736.0
21272,4,19783.0
21273,5,26330.0
21275,2,20727.0
21276,5,9217.0
21279,1,86880.0
21280,1,2566.0
21281,4,15206.0
21282,2,46646.0
21283,1,30355.0
21284,3,35484.0
21285,4,74728.0
21286,2,22113.0
21287,3,39228.0
21288,2,47254.0
21290,1,56486.0
21291,4,49626.0
21292,2,78240.0
21294,2,12606.0
21295,3,17875.0
21295,5,45769.0
21296,4,22178.0
21297,3,9581.0
21298,3,12624.0
21298,4,22043.0
21299,2,72886.0
21300,4,15862.0
21301,2,2610.0
21303,5,29194.0
21303,7,4142.0
21304,4,19156.0
21307,4,43509.0
21308,4,13185.0
21309,3,10001.0
21310,2,3087.0
21310,5,31349.0
21311,1,18403.0
21313,2,8957.0
21314,2,13971.0
21314,4,19933.0
21316,3,65572.0
21316,4,49864.0
21317,3,7693.0
21318,2,32994.0
21318,3,26783.0
21319,3,22514.0
21319,5,13370.0
21321,2,121968.0
21322,3,39855.0
21323,1,6724.0
21324,2,6661.0
21324,3,6679.0
21325,2,7329.0
21326,3,9386.0
21326,4,5993.0
21326,6,17696.0
21328,2,55894.0
21328,4,24890.0
21330,3,7436.0
21330,4,42712.0
21330,5,17517.0
21331,1,12037.0
21333,3,98810.0
21334,2,16179.0
21335,3,18571.0
21336,2,19529.0
21336,3,31290.0
21337,4,9078.0
21339,1,47566.0
21341,1,12211.0
21342,2,26947.0
21342,4,49402.0
21343,3,29571.0
21344,4,63696.0
21345,4,15951.0
21346,3,60677.0
21347,6,8067.0
21348,2,38516.0
21348,6,20409.0
21350,2,84555.0
21351,2,7985.0
21352,6,30612.0
21353,4,15268.0
21356,2,2754.0
21358,2,27168.0
21359,4,53659.0
21360,3,6590.0
21361,2,61100.0
21362,3,12852.0
21362,4,43787.0
21363,6,10427.0
21364,2,23970.0
21367,2,3541.0
21367,3,14664.0
21368,2,27426.0
21369,2,72990.0
21370,5,9509.0
21372,6,51185.0
21373,6,62637.0
21375,4,40364.0
21377,2,24432.0
21378,4,5327.0
21379,5,65402.0
21381,3,13777.0
21382,6,16495.0
21383,3,52828.0
21384,2,8242.0
21385,6,23741.0
21387,2,15596.0
21388,4,46253.0
21389,1,23087.0
21389,2,94550.0
21392,3,21410.0
21393,1,56453.0
21394,4,17206.0
21396,2,38697.0
21397,3,26507.0
21398,3,45866.0
21399,2,17070.0
21401,5,13293.0
21403,2,63432.0
21403,3,72138.0
21404,2,19859.0
21404,3,17095.0
21405,2,16162.0
21405,5,14897.0
21406,5,21164.0
21408,3,56760.0
21409,3,83863.0
21410,2,24322.0
21411,3,12600.0
21411,5,3633.0
21412,4,50871.0
21414,1,58417.0
21415,2,36313.0
21415,3,8562.0
21416,1,34627.0
21417,1,26248.0
21420,2,84515.0
21422,2,24743.0
21424,2,3874.0
21425,4,40331.0
21425,6,11785.0
21425,7,4814.0
21426,1,24784.0
21427,2,93984.0
21427,3,11720.0
21428,2,9255.0
21429,2,17273.0
21429,3,23276.0
21432,3,47201.0
21433,1,20340.0
21434,1,13723.0
21434,2,15822.0
21435,2,42260.0
21436,4,30332.0
21437,6,36352.0
21438,4,44062.0
21439,2,24729.0
21440,2,26803.0
21441,3,67177.0
21442,2,11332.0
21442,4,63126.0
21443,2,4317.0
21443,5,65914.0
21444,3,41023.0
21446,2,23107.0
21448,7,17558.0
21449,2,13953.0
21450,2,48433.0
21452,2,48628.0
21453,2,42717.0
21454,2,25452.0
21456,3,32134.0
21459,3,16205.0
21459,4,29586.0
21460,3,30552.0
21462,6,20771.0
21463,2,92200.0
21465,5,9045.0
21466,4,84214.0
21467,2,71383.0
21469,5,21503.0
21470,3,31719.0
21471,3,52463.0
21472,2,6936.0
21474,4,55906.0
21475,4,78200.0
21476,4,12116.0
21476,5,17745.0
21478,4,51264.0
21479,4,17917.0
21480,2,20813.0
21481,6,36411.0
21483,3,41608.0
21483,7,29546.0
21484,6,5839.0
21485,3,14011.0
21486,3,24931.0
21487,2,14616.0
21489,5,25217.0
21492,5,22952.0
21493,2,35226.0
21494,5,11386.0
21495,6,24852.0
21496,2,2287.0
21496,3,39424.0
21497,4,56943.0
21497,5,63978.0
21499,2,17259.0
21499,3,37707.0
21500,3,70951.0
21501,3,8491.0
21502,2,30329.0
21503,1,3251.0
21504,1,27717.0
21507,5,12878.0
21508,2,7162.0
21509,2,60894.0
21510,2,3795.0
21511,2,12139.0
21512,2,33867.0
21515,3,12402.0
21516,7,29261.0
21517,2,30861.0
21518,6,10670.0
21519,3,38502.0
21521,3,16765.0
21523,3,70165.0
21524,3,74209.0
21525,3,32435.0
21526,3,5567.0
21528,3,7862.0
21529,2,49366.0
21529,4,12874.0
21530,2,101060.0
21531,5,22777.0
21533,2,56386.0
21534,5,49226.0
21535,2,11455.0
21535,4,50657.0
21536,2,11715.0
21537,2,32194.0
21541,3,56020.0
21544,5,7998.0
21546,2,18044.0
21549,4,108432.0
21550,3,28780.0
21551,2,27028.0
21551,6,16535.0
21552,2,43441.0
21555,3,46648.0
21556,1,32039.0
21558,1,42838.0
21558,2,17705.0
21558,3,29769.0
21559,4,101837.0
21560,6,13213.0
21562,4,92564.0
21563,1,18946.0
21564,2,50698.0
21565,3,10684.0
21566,2,58332.0
21567,3,44627.0
21569,2,6558.0
21569,5,41828.0
21570,2,11973.0
21571,4,17418.0
21571,7,15886.0
21572,3,27423.0
21573,4,19702.0
21574,6,102951.0
21576,3,23947.0
21577,3,17034.0
21578,2,21749.0
21579,1,1331.0
21580,2,11698.0
21580,3,22512.0
21582,1,24731.0
21583,5,30481.0
21584,2,72061.0
21584,3,52573.0
21587,3,64250.0
21587,6,3850.0
21588,1,18454.0
21589,5,13893.0
21589,7,20937.0
21590,2,30121.0
21590,4,4523.0
21591,4,28320.0
21591,5,2904.0
21592,4,38017.0
21593,2,82441.0
21595,3,19215.0
21596,3,72260.0
21597,7,13018.0
21598,4,75389.0
21599,2,13744.0
21600,5,4113.0
21601,1,6591.0
21601,4,4055.0
21602,2,25806.0
21602,3,29923.0
21603,1,47237.0
21603,2,60115.0
21604,1,4042.0
21605,4,25876.0
21606,4,92057.0
21607,2,31765.0
21607,4,53299.0
21607,5,12813.0
21608,3,52441.0
21610,3,25487.0
21611,4,9354.0
21612,3,11042.0
21614,2,13992.0
21615,7,4128.0
21616,3,71489.0
21617,5,52776.0
21618,2,36474.0
21619,4,14483.0
21622,2,14908.0
21622,3,23729.0
21623,1,36068.0
21625,3,78596.0
21626,4,41090.0
21627,3,38625.0
21628,1,49341.0
21630,2,27783.0
21631,4,79899.0
21632,5,11162.0
21634,2,60189.0
21634,3,12026.0
21635,3,108330.0
21635,5,7780.0
21637,1,24286.0
21639,2,73153.0
21640,4,92068.0
21641,3,29468.0
21642,2,58092.0
21643,5,5576.0
21644,6,17558.0
21645,1,20411.0
21646,4,95041.0
21647,3,21064.0
21648,2,10698.0
21649,6,7090.0
21651,3,17307.0
21652,3,106572.0
21653,3,73114.0
21654,1,7897.0
21655,3,59046.0
21655,5,8053.0
21656,4,8559.0
21657,2,34410.0
21658,2,29635.0
21660,5,16904.0
21661,6,4658.0
21661,7,39961.0
21662,5,8408.0
21664,3,117108.0
21665,2,83090.0
21666,3,112648.0
21667,4,59609.0
21667,5,8635.0
21669,4,40760.0
21670,3,18069.0
21673,1,34006.0
21674,4,101102.0
21675,4,12325.0
21676,5,36714.0
21677,4,27938.0
21677,6,10103.0
21678,2,9523.0
21679,8,15708.0
21680,2,7019.0
21681,3,15528.0
21682,3,25781.0
21683,4,95289.0
21684,3,109579.0
21685,5,69651.0
21686,4,3582.0
21687,5,8952.0
21687,6,20624.0
21688,5,14366.0
21689,2,14275.0
21689,5,46249.0
21690,1,36898.0
21691,2,71669.0
21692,3,86389.0
21693,6,50557.0
21694,1,46906.0
21695,1,12801.0
21696,3,7193.0
21697,1,28675.0
21698,4,27793.0
21699,3,38690.0
21699,4,12471.0
21700,3,85061.0
21701,4,68617.0
21704,4,48405.0
21705,5,72038.0
21706,3,47251.0
21707,1,14422.0
21707,4,6298.0
21708,1,70450.0
21709,5,74226.0
21710,2,11795.0
21711,3,104840.0
21712,3,41782.0
21713,3,95660.0
21714,2,107275.0
21715,6,65316.0
21717,1,13708.0
21718,4,6897.0
21720,3,100992.0
21721,2,30471.0
21722,6,19265.0
21723,4,42207.0
21724,4,78441.0
21725,6,16272.0
21728,1,6946.0
21729,2,10537.0
21730,5,26614.0
21731,3,84318.0
21732,4,40497.0
21734,5,24069.0
21735,2,57768.0
21736,1,28551.0
21736,4,71011.0
21738,2,14793.0
21739,4,115655.0
21741,4,40030.0
21742,1,66353.0
21742,3,119076.0
21744,3,60191.0
21744,5,49522.0
21745,2,4139.0
21746,3,5749.0
21747,3,51299.0
21748,6,28785.0
21749,3,38116.0
21750,2,25760.0
21751,2,16339.0
21751,3,75616.0
21752,6,12860.0
21753,5,13163.0
21755,1,45095.0
21755,2,31638.0
21757,5,17339.0
21758,3,21504.0
21759,3,16362.0
21760,3,22572.0
21761,6,6031.0
21762,3,96902.0
21763,5,44301.0
21763,6,23258.0
21764,3,74850.0
21764,4,18613.0
21765,2,93776.0
21766,2,56061.0
21766,3,91850.0
21767,5,4543.0
21768,2,42314.0
21769,1,48036.0
21771,3,17722.0
21772,1,29686.0
21773,3,52929.0
21774,2,18280.0
21776,2,19447.0
21776,4,40551.0
21777,3,19173.0
21779,2,18939.0
21779,4,12536.0
21781,3,59364.0
21782,2,6502.0
21782,3,5950.0
21783,4,4560.0
21784,4,63295.0
21786,3,58050.0
21790,3,2819.0
21791,3,38291.0
21792,5,19517.0
21794,4,60634.0
21795,1,26565.0
21796,2,16849.0
21796,3,40772.0
21797,3,37618.0
21798,5,21886.0
21799,4,38710.0
21800,3,99121.0
21801,3,94925.0
21802,2,24452.0
21802,5,47804.0
21803,3,29538.0
21804,3,14990.0
21804,5,14815.0
21805,2,10865.0
21806,4,35425.0
21807,3,33814.0
21808,2,22130.0
21808,6,14168.0
21811,4,14607.0
21813,4,26181.0
21814,5,60531.0
21815,5,11912.0
21816,1,11770.0
21817,3,56823.0
21818,2,59758.0
21819,4,6526.0
21821,2,82619.0
21822,3,21220.0
21823,2,6906.0
21824,2,20852.0
21824,4,21821.0
21825,2,110765.0
21826,1,60539.0
21826,2,88521.0
21829,4,76339.0
21830,2,48716.0
21831,3,43433.0
21832,3,37944.0
21833,4,15494.0
21834,7,17453.0
21836,2,57773.0
21838,3,66602.0
21839,7,48144.0
21840,4,83737.0
21841,2,11552.0
21842,2,38482.0
21844,2,24348.0
21845,2,13911.0
21846,6,27089.0
21850,3,16220.0
21851,5,18011.0
21852,5,27370.0
21853,1,1790.0
21855,3,3692.0
21856,3,26587.0
21857,4,12353.0
21858,2,82647.0
21859,5,28628.0
21861,3,55190.0
21862,3,75014.0
21862,4,21792.0
21864,3,60751.0
21865,3,6714.0
21866,5,13169.0
21866,7,3405.0
21867,3,47133.0
21868,4,117784.0
21869,3,35378.0
21869,5,7481.0
21870,4,47473.0
21871,2,13355.0
21872,3,7061.0
21873,3,42255.0
21875,3,25638.0
21877,4,29756.0
21878,1,48081.0
21880,1,54915.0
21881,2,71082.0
21882,3,46651.0
21882,4,17931.0
21883,4,17487.0
21885,3,7035.0
21886,2,4351.0
21887,2,28023.0
21887,4,15664.0
21889,3,15565.0
21891,2,9514.0
21891,3,6705.0
21892,3,21728.0
21893,3,98672.0
21894,2,83104.0
21897,3,58471.0
21898,3,78281.0
21900,2,36232.0
21901,3,17663.0
21902,3,5874.0
21903,6,6995.0
21905,1,25529.0
21907,2,58448.0
21908,3,40839.0
21909,1,58802.0
21910,5,21267.0
21912,3,74888.0
21913,3,71852.0
21914,4,27007.0
21915,2,7471.0
21916,3,5515.0
21918,4,2051.0
21919,2,38572.0
21920,4,10145.0
21920,7,16161.0
21921,2,6174.0
21923,4,47058.0
21924,1,2267.0
21924,5,5259.0
21925,4,47499.0
21926,2,13368.0
21927,5,38275.0
21928,2,65394.0
21931,7,16506.0
21932,3,79468.0
21933,3,18248.0
21935,3,77854.0
21936,5,4812.0
21939,2,5266.0
21939,3,13242.0
21939,4,37833.0
21940,2,46271.0
21940,3,16070.0
21941,4,17791.0
21942,4,23443.0
21943,3,57446.0
21944,4,5505.0
21944,5,24522.0
21946,5,16516.0
21948,2,36675.0
21950,3,12283.0
21951,3,55473.0
21952,4,6450.0
21953,3,65761.0
21954,2,67077.0
21954,3,56548.0
21955,2,47361.0
21957,3,32460.0
21957,5,32853.0
21959,3,16638.0
21959,4,57455.0
21960,2,12026.0
21961,5,11470.0
21962,3,57978.0
21963,4,22796.0
21964,4,63091.0
21966,2,43120.0
21968,3,7712.0
21970,3,95953.0
21971,3,116370.0
21972,2,17368.0
21973,4,69618.0
21974,3,98796.0
21975,3,13564.0
21976,3,6522.0
21977,3,9091.0
21978,4,57454.0
21979,4,107943.0
21980,2,52430.0
21982,4,18045.0
21982,5,11304.0
21984,4,69589.0
21985,4,17703.0
21985,5,12724.0
21987,2,40496.0
21988,2,13846.0
21989,3,29586.0
21992,4,56643.0
21993,4,77682.0
21994,3,44661.0
21995,4,10783.0
21996,2,43506.0
21997,5,26287.0
21998,3,18737.0
21999,4,31177.0
22000,4,61330.0
22001,1,27909.0
22001,3,35226.0
22003,3,93530.0
22004,2,38940.0
22005,5,14299.0
22007,2,45451.0
22008,3,34314.0
22009,3,63520.0
22010,1,5668.0
22011,2,35264.0
22012,2,27375.0
22012,4,15795.0
22013,3,131450.0
22014,2,39318.0
22016,4,11292.0
22017,4,22107.0
22017,5,11134.0
22018,3,45914.0
22018,5,12087.0
22019,8,23065.0
22020,5,12192.0
22022,4,16969.0
22023,1,40710.0
22024,3,72511.0
22025,3,57013.0
22026,2,53755.0
22028,2,33335.0
22028,6,19657.0
22029,2,19109.0
22031,4,9316.0
22031,5,8282.0
22032,6,55964.0
22035,4,36725.0
22036,2,13575.0
22036,5,26561.0
22036,6,9660.0
22037,2,54719.0
22038,5,9064.0
22039,4,35614.0
22040,5,17465.0
22041,3,37928.0
22042,3,26468.0
22043,2,14104.0
22044,5,28344.0
22045,3,53060.0
22047,2,47807.0
22048,3,45511.0
22049,4,43308.0
22050,6,89492.0
22051,4,76161.0
22052,2,26778.0
22054,3,95061.0
22056,1,25365.0
22057,1,40207.0
22057,2,88102.0
22058,2,56014.0
22059,4,66898.0
22060,2,9266.0
22061,1,26688.0
22063,4,31143.0
22064,4,19890.0
22066,2,100526.0
22066,4,34819.0
22067,3,4541.0
22067,5,11899.0
22068,6,27603.0
22069,2,6656.0
22070,5,99946.0
22071,4,31464.0
22072,4,4895.0
22072,6,30083.0
22075,2,29770.0
22076,2,31530.0
22077,2,22975.0
22078,3,94952.0
22080,4,45872.0
22081,4,30503.0
22082,5,6364.0
22084,3,78574.0
22085,4,64566.0
22088,4,11038.0
22090,2,74930.0
22091,2,9492.0
22091,6,6399.0
22092,3,54461.0
22093,3,56071.0
22094,2,11576.0
22094,4,21958.0
22095,6,15119.0
22095,9,10353.0
22096,4,52136.0
22097,4,9959.0
22098,3,8888.0
22099,3,105102.0
22099,5,23400.0
22100,4,35028.0
22100,5,10558.0
22101,3,45689.0
22102,5,15074.0
22103,4,57187.0
22104,3,110112.0
22107,1,15456.0
22109,4,61679.0
22111,4,19543.0
22112,1,22928.0
22114,3,33316.0
22115,3,55300.0
22116,3,29815.0
22117,5,4133.0
22118,4,9088.0
22119,4,85370.0
22120,2,31337.0
22121,4,35380.0
22122,5,24827.0
22123,3,32022.0
22123,4,37398.0
22124,3,30281.0
22125,4,8991.0
22126,3,21584.0
22128,2,46039.0
22128,4,36081.0
22129,2,47161.0
22130,2,18506.0
22132,2,56904.0
22133,1,18341.0
22135,4,5470.0
22135,5,27966.0
22136,3,30433.0
22137,3,10164.0
22138,4,37966.0
22139,2,77191.0
22140,2,7406.0
22140,3,65221.0
22141,3,19717.0
22142,1,64383.0
22143,2,57891.0
22144,5,17473.0
22145,4,66005.0
22148,4,23438.0
22149,2,65089.0
22151,2,10314.0
22152,3,14172.0
22152,4,9041.0
22152,5,13326.0
22154,1,7685.0
22155,1,21483.0
22155,4,6894.0
22156,3,62298.0
22157,4,11329.0
22157,5,17874.0
22159,2,37469.0
22159,5,6453.0
22160,4,2786.0
22160,6,29188.0
22161,5,9526.0
22163,6,1753.0
22164,2,7647.0
22164,4,36016.0
22165,2,62350.0
22166,4,16787.0
22167,3,47648.0
22168,2,49802.0
22169,1,7024.0
22169,2,16476.0
22170,2,108917.0
22170,3,61617.0
22172,3,15144.0
22173,3,29703.0
22174,3,75465.0
22175,3,78149.0
22176,4,9417.0
22177,3,43580.0
22179,4,84156.0
22180,1,31197.0
22181,6,18436.0
22182,3,45524.0
22184,3,32714.0
22185,4,36766.0
22186,5,62539.0
22186,9,38635.0
22187,5,24613.0
